,User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
5377,U05378,42,Male,Bangalore,Motorola,Android,11.1,6.9,52.0,101,3.0,6459,3.4,3.2,199,Education
5378,U05379,23,Other,Pune,Vivo,Android,3.0,26.9,55.5,192,5.1,7625,6.8,2.7,414,Entertainment
5379,U05380,55,Female,Delhi,Motorola,Android,3.3,27.6,121.4,120,3.2,1691,6.5,0.2,1596,Social Media
5380,U05381,21,Female,Lucknow,OnePlus,Android,4.6,33.5,149.8,119,1.8,6946,4.3,3.6,1307,Work
5381,U05382,29,Male,Delhi,OnePlus,Android,11.0,40.9,27.1,32,3.3,819,5.6,2.4,1524,Social Media
5382,U05383,35,Female,Delhi,Vivo,Android,3.5,46.6,92.9,65,3.8,1391,0.7,3.8,383,Gaming
5383,U05384,41,Male,Delhi,Apple,iOS,11.2,46.0,294.7,152,3.4,3082,2.4,2.5,768,Gaming
5384,U05385,46,Other,Kolkata,Apple,iOS,9.1,46.0,211.5,63,5.9,5106,7.1,2.3,418,Gaming
5385,U05386,18,Female,Ahmedabad,Motorola,Android,7.1,7.5,105.7,13,4.7,9852,2.9,2.8,1581,Gaming
5386,U05387,22,Female,Delhi,Motorola,Android,10.1,27.6,92.2,118,0.9,7875,6.6,4.6,774,Work
5387,U05388,40,Male,Delhi,Samsung,Android,10.4,29.8,78.1,193,3.9,2879,4.6,2.7,1899,Work
5388,U05389,54,Female,Delhi,Google Pixel,Android,7.3,23.3,204.7,163,4.8,9512,2.4,3.4,1422,Work
5389,U05390,54,Female,Mumbai,OnePlus,Android,4.6,1.1,167.6,29,3.8,300,7.9,2.5,1830,Gaming
5390,U05391,31,Male,Ahmedabad,Vivo,Android,10.7,34.8,139.4,25,4.4,2886,1.2,4.2,325,Entertainment
5391,U05392,17,Other,Hyderabad,OnePlus,Android,10.6,8.4,47.8,109,1.4,3303,7.1,5.0,491,Gaming
5392,U05393,36,Male,Pune,OnePlus,Android,7.4,41.6,121.2,21,0.5,5857,5.2,4.6,1723,Work
5393,U05394,48,Other,Chennai,Google Pixel,Android,8.2,3.9,188.9,83,0.5,8420,0.6,2.3,1251,Work
5394,U05395,51,Other,Ahmedabad,Vivo,Android,3.9,3.0,160.1,134,5.7,681,5.9,1.0,1377,Work
5395,U05396,52,Other,Bangalore,Vivo,Android,1.9,23.9,279.1,185,1.0,4337,1.0,2.2,1995,Social Media
5396,U05397,54,Male,Hyderabad,Oppo,Android,4.6,11.0,61.3,194,1.5,6285,2.6,2.0,1677,Education
5397,U05398,43,Other,Bangalore,Google Pixel,Android,6.4,30.5,223.2,112,5.7,446,7.5,3.5,1843,Gaming
5398,U05399,28,Female,Jaipur,Google Pixel,Android,5.7,5.6,267.3,128,3.2,1013,5.2,0.5,863,Education
5399,U05400,24,Male,Delhi,OnePlus,Android,3.9,10.8,120.7,81,3.1,4073,5.3,3.5,573,Education
5400,U05401,22,Female,Kolkata,Oppo,Android,3.0,45.3,28.9,142,0.8,7728,7.1,4.8,1939,Entertainment
5401,U05402,23,Female,Ahmedabad,Google Pixel,Android,3.6,30.8,70.9,57,5.8,3073,1.3,4.8,1637,Education
5402,U05403,42,Other,Jaipur,Nokia,Android,11.7,38.7,297.0,77,4.4,8650,2.1,0.3,652,Work
5403,U05404,28,Other,Chennai,Oppo,Android,11.0,41.3,66.6,133,2.1,651,3.4,1.7,579,Social Media
5404,U05405,58,Other,Bangalore,Xiaomi,Android,5.3,15.1,252.3,181,5.2,7060,5.4,4.1,1777,Work
5405,U05406,23,Female,Jaipur,Google Pixel,Android,3.4,20.1,291.7,15,1.2,3643,2.6,2.6,494,Entertainment
5406,U05407,45,Female,Jaipur,Xiaomi,Android,11.5,48.7,34.6,67,4.9,9029,4.7,1.9,365,Entertainment
5407,U05408,15,Other,Pune,Nokia,Android,2.9,45.4,24.7,86,4.0,5477,3.6,2.7,1033,Entertainment
5408,U05409,46,Male,Ahmedabad,Oppo,Android,3.4,15.9,165.5,134,1.9,5187,3.7,2.0,1822,Social Media
5409,U05410,19,Other,Ahmedabad,Oppo,Android,10.8,28.5,190.4,64,0.8,9032,2.0,3.7,1199,Social Media
5410,U05411,44,Other,Pune,Realme,Android,8.1,3.8,167.4,104,0.9,9366,7.3,2.8,1486,Social Media
5411,U05412,35,Male,Mumbai,Nokia,Android,3.6,47.0,99.4,70,0.7,3158,6.6,3.2,1397,Social Media
5412,U05413,19,Other,Mumbai,Nokia,Android,6.8,42.8,172.4,168,5.7,3773,4.7,2.9,1309,Education
5413,U05414,33,Male,Chennai,Samsung,Android,10.4,8.9,200.4,122,0.8,2941,4.7,3.3,1090,Gaming
5414,U05415,41,Other,Pune,Oppo,Android,11.5,33.4,75.0,14,5.0,8619,0.9,3.9,514,Social Media
5415,U05416,33,Female,Hyderabad,Xiaomi,Android,4.1,34.5,196.0,66,5.1,6205,6.9,1.2,542,Social Media
5416,U05417,31,Other,Mumbai,Samsung,Android,10.0,13.9,260.9,166,1.5,3500,4.0,0.9,1415,Entertainment
5417,U05418,25,Male,Chennai,OnePlus,Android,10.3,29.7,293.1,89,1.0,6160,0.8,1.5,917,Work
5418,U05419,37,Male,Kolkata,Oppo,Android,2.2,34.6,114.7,152,3.7,1860,7.6,3.1,377,Education
5419,U05420,33,Female,Chennai,Apple,iOS,6.4,8.7,85.8,43,3.2,5454,2.5,0.2,1849,Work
5420,U05421,45,Female,Pune,Motorola,Android,1.2,29.8,251.8,23,2.0,1147,7.5,2.5,868,Gaming
5421,U05422,56,Male,Pune,Motorola,Android,4.3,16.9,122.5,23,2.1,9065,7.2,3.8,284,Entertainment
5422,U05423,17,Male,Mumbai,Samsung,Android,10.5,40.5,275.3,181,4.8,7869,7.3,2.6,1500,Education
5423,U05424,46,Female,Kolkata,Motorola,Android,2.0,20.5,32.3,47,2.2,3042,2.4,4.2,185,Gaming
5424,U05425,40,Female,Delhi,Google Pixel,Android,3.5,43.0,83.0,106,3.3,1033,8.0,0.7,194,Gaming
5425,U05426,19,Other,Kolkata,Oppo,Android,2.0,33.6,59.5,57,2.3,3361,1.0,2.1,992,Gaming
5426,U05427,49,Male,Delhi,Vivo,Android,6.7,9.8,187.6,134,5.8,9828,4.2,1.8,1468,Social Media
5427,U05428,37,Male,Pune,Samsung,Android,12.0,23.2,63.4,151,1.2,5762,4.9,4.2,441,Education
5428,U05429,58,Male,Ahmedabad,Vivo,Android,1.7,5.3,228.0,160,3.8,7094,5.5,1.5,1148,Education
5429,U05430,29,Female,Mumbai,Google Pixel,Android,5.4,30.7,185.4,39,3.6,2061,6.1,4.3,747,Social Media
5430,U05431,48,Other,Bangalore,Nokia,Android,9.0,14.0,188.1,103,3.3,6856,6.3,2.8,1314,Gaming
5431,U05432,17,Male,Mumbai,Apple,iOS,1.8,15.5,162.8,175,1.7,4871,3.9,2.6,245,Education
5432,U05433,33,Other,Jaipur,Nokia,Android,8.3,23.9,16.7,26,3.8,9983,4.6,3.6,253,Work
5433,U05434,57,Male,Kolkata,Apple,iOS,1.4,40.0,256.5,185,5.5,721,1.0,2.2,284,Gaming
5434,U05435,44,Other,Ahmedabad,Samsung,Android,7.9,39.6,70.4,50,5.4,3985,0.8,0.2,1131,Social Media
5435,U05436,55,Other,Hyderabad,Google Pixel,Android,1.9,50.0,177.4,137,5.0,375,3.0,0.9,1299,Education
5436,U05437,35,Other,Hyderabad,Google Pixel,Android,9.7,19.8,16.5,60,4.5,2637,4.9,0.0,459,Education
5437,U05438,56,Male,Bangalore,Samsung,Android,3.0,26.9,98.6,117,1.4,1709,5.7,4.6,1286,Entertainment
5438,U05439,19,Female,Chennai,Samsung,Android,7.4,1.5,252.6,171,2.2,9257,5.3,1.4,1979,Entertainment
5439,U05440,36,Female,Mumbai,Apple,iOS,6.8,49.5,288.5,90,1.4,7273,1.2,0.2,1400,Social Media
5440,U05441,41,Female,Jaipur,Google Pixel,Android,4.0,38.3,192.3,170,3.6,9853,6.7,3.5,561,Social Media
5441,U05442,46,Other,Mumbai,Apple,iOS,2.9,37.2,79.1,57,1.1,9319,0.6,4.9,1628,Social Media
5442,U05443,17,Female,Ahmedabad,Vivo,Android,9.3,10.3,102.3,105,0.6,3938,5.1,3.3,1731,Gaming
5443,U05444,43,Other,Mumbai,Samsung,Android,2.9,6.2,62.0,125,2.2,1759,5.4,3.3,823,Gaming
5444,U05445,58,Male,Ahmedabad,Samsung,Android,8.8,32.7,249.1,70,1.2,5580,6.5,4.4,1871,Entertainment
5445,U05446,35,Female,Jaipur,Google Pixel,Android,9.8,48.7,266.2,165,1.7,8396,3.4,1.8,1855,Entertainment
5446,U05447,54,Other,Hyderabad,Oppo,Android,4.1,33.3,113.4,122,1.0,1550,3.7,0.9,1068,Work
5447,U05448,59,Other,Mumbai,Apple,iOS,1.7,24.6,128.6,102,4.6,2662,5.8,0.1,974,Entertainment
5448,U05449,19,Female,Delhi,Xiaomi,Android,10.6,31.0,86.3,161,4.4,695,6.0,4.6,1535,Entertainment
5449,U05450,54,Female,Kolkata,Samsung,Android,8.7,40.1,57.5,40,3.6,2489,5.9,4.8,115,Social Media
5450,U05451,42,Male,Mumbai,Google Pixel,Android,8.5,1.4,24.1,117,6.0,5597,0.5,0.9,506,Gaming
5451,U05452,59,Female,Delhi,Nokia,Android,11.5,31.7,151.9,186,4.3,4605,4.2,0.4,1430,Gaming
5452,U05453,39,Female,Delhi,Nokia,Android,1.9,22.9,186.1,96,1.5,5896,5.4,1.8,741,Education
5453,U05454,25,Other,Bangalore,Google Pixel,Android,5.2,48.0,101.1,197,5.9,7265,7.6,4.9,881,Education
5454,U05455,19,Female,Bangalore,Motorola,Android,3.4,12.5,68.6,135,3.6,7156,5.2,1.5,1509,Gaming
5455,U05456,19,Other,Delhi,Xiaomi,Android,2.9,49.1,7.1,45,1.6,454,1.8,3.1,435,Social Media
5456,U05457,15,Other,Ahmedabad,OnePlus,Android,5.1,29.4,117.0,61,0.5,4478,7.9,3.2,655,Gaming
5457,U05458,30,Male,Kolkata,Vivo,Android,6.4,6.0,231.1,75,2.9,1695,5.4,4.4,1981,Entertainment
5458,U05459,44,Male,Bangalore,Xiaomi,Android,11.5,47.1,255.6,14,0.7,3082,5.6,0.8,318,Entertainment
5459,U05460,31,Other,Lucknow,Xiaomi,Android,5.5,34.3,22.8,20,3.7,8933,1.4,0.7,979,Social Media
5460,U05461,40,Female,Jaipur,Xiaomi,Android,10.7,35.0,53.7,140,1.0,8463,7.7,0.3,157,Work
5461,U05462,51,Other,Kolkata,Apple,iOS,2.9,46.8,184.5,157,5.2,5949,7.9,1.3,1020,Social Media
5462,U05463,37,Male,Jaipur,Xiaomi,Android,10.9,12.1,80.8,147,3.4,2088,7.7,4.7,572,Work
5463,U05464,49,Female,Ahmedabad,Nokia,Android,2.7,48.7,41.1,174,3.5,3474,4.6,4.6,486,Work
5464,U05465,56,Male,Mumbai,Vivo,Android,4.1,28.6,266.1,192,2.7,3124,6.3,3.7,1567,Social Media
5465,U05466,36,Other,Hyderabad,Oppo,Android,8.4,34.1,159.4,56,4.1,6442,1.2,1.2,175,Social Media
5466,U05467,37,Other,Jaipur,Oppo,Android,8.0,43.5,99.0,191,3.0,9904,1.8,0.7,107,Entertainment
5467,U05468,24,Other,Lucknow,OnePlus,Android,7.4,27.9,230.9,59,1.8,8461,3.9,0.7,580,Social Media
5468,U05469,36,Female,Kolkata,Xiaomi,Android,10.2,46.2,290.4,46,3.7,5975,4.1,0.3,1137,Work
5469,U05470,54,Male,Delhi,Google Pixel,Android,8.7,7.3,38.5,29,3.4,248,3.0,1.7,1556,Work
5470,U05471,56,Female,Mumbai,Google Pixel,Android,1.1,19.4,30.5,40,3.4,6097,6.8,3.5,1921,Entertainment
5471,U05472,33,Male,Bangalore,Nokia,Android,5.1,27.1,139.1,48,3.3,7374,5.4,4.5,996,Entertainment
5472,U05473,52,Male,Lucknow,Vivo,Android,11.6,38.1,10.1,81,1.3,587,6.0,1.4,977,Work
5473,U05474,52,Male,Delhi,Nokia,Android,5.9,39.0,125.6,169,3.7,325,6.4,3.3,1622,Work
5474,U05475,16,Male,Lucknow,Apple,iOS,2.4,10.0,128.8,104,2.0,612,2.5,0.7,358,Work
5475,U05476,47,Other,Mumbai,Oppo,Android,8.9,28.7,298.7,40,1.9,4166,4.3,0.4,1568,Social Media
5476,U05477,19,Other,Bangalore,Motorola,Android,7.9,8.0,146.0,70,5.5,3150,3.9,0.7,714,Education
5477,U05478,46,Female,Pune,Google Pixel,Android,6.6,6.5,269.1,186,3.8,8466,4.0,4.2,1163,Gaming
5478,U05479,31,Male,Bangalore,Realme,Android,8.7,44.9,108.9,150,3.8,1739,2.0,3.4,240,Work
5479,U05480,59,Female,Pune,Realme,Android,4.9,6.9,194.4,141,0.8,9518,2.6,4.6,1748,Education
5480,U05481,58,Female,Jaipur,Vivo,Android,9.6,12.4,108.5,124,1.6,7809,1.6,0.7,1906,Social Media
5481,U05482,30,Male,Mumbai,Google Pixel,Android,9.2,31.0,121.8,177,2.2,2020,1.8,4.5,525,Work
5482,U05483,42,Other,Ahmedabad,Google Pixel,Android,2.0,41.9,50.3,103,0.8,6403,7.0,2.2,1732,Social Media
5483,U05484,56,Male,Chennai,Xiaomi,Android,1.3,5.7,145.2,27,3.0,9167,7.2,1.4,755,Gaming
5484,U05485,52,Other,Hyderabad,Samsung,Android,2.4,26.3,121.2,83,1.1,6235,6.0,0.7,151,Entertainment
5485,U05486,48,Male,Mumbai,Oppo,Android,8.5,13.5,298.7,135,4.5,2149,6.5,4.5,439,Education
5486,U05487,36,Female,Hyderabad,Apple,iOS,1.5,26.4,38.3,172,3.7,8616,6.7,1.6,505,Education
5487,U05488,59,Other,Jaipur,Samsung,Android,6.4,33.6,11.7,125,3.8,114,7.0,1.3,1447,Gaming
5488,U05489,16,Female,Mumbai,Vivo,Android,11.1,14.8,291.8,23,3.8,811,7.9,3.8,595,Gaming
5489,U05490,38,Female,Chennai,Realme,Android,2.1,39.1,45.8,190,5.0,5259,2.3,4.1,1650,Education
5490,U05491,60,Other,Delhi,Vivo,Android,4.1,7.7,181.5,27,0.7,4109,6.3,4.6,1046,Entertainment
5491,U05492,50,Male,Hyderabad,Motorola,Android,8.9,8.3,111.5,130,2.9,5242,4.6,2.2,974,Gaming
5492,U05493,21,Other,Chennai,Apple,iOS,9.4,7.2,22.3,166,3.3,885,4.3,3.6,1524,Work
5493,U05494,39,Other,Bangalore,Google Pixel,Android,9.0,38.9,299.6,175,5.7,5099,6.8,3.7,327,Education
5494,U05495,41,Male,Hyderabad,Samsung,Android,2.0,46.0,253.3,115,2.7,4231,5.2,4.7,1209,Social Media
5495,U05496,42,Female,Kolkata,Oppo,Android,8.6,48.5,283.4,40,5.0,2037,1.7,2.7,1623,Entertainment
5496,U05497,39,Other,Delhi,OnePlus,Android,11.0,29.3,92.4,66,3.7,1394,4.7,3.5,1742,Social Media
5497,U05498,59,Male,Pune,Samsung,Android,8.4,47.5,192.4,176,2.1,9851,3.6,3.0,1716,Gaming
5498,U05499,46,Male,Jaipur,Samsung,Android,10.8,27.3,31.0,174,4.9,4156,1.2,4.8,1947,Education
5499,U05500,43,Male,Hyderabad,Google Pixel,Android,6.7,37.4,14.3,180,3.3,7593,5.1,4.4,1661,Entertainment
5500,U05501,28,Female,Ahmedabad,Realme,Android,8.0,43.4,101.7,18,2.8,2239,4.4,1.7,186,Entertainment
5501,U05502,55,Male,Pune,Vivo,Android,1.7,18.7,50.7,136,5.4,4223,5.6,3.6,921,Work
5502,U05503,38,Male,Delhi,OnePlus,Android,2.1,17.3,164.0,160,1.7,7472,6.6,2.6,905,Entertainment
5503,U05504,56,Other,Chennai,Xiaomi,Android,3.9,33.5,129.8,43,1.8,6400,3.6,0.5,1291,Gaming
5504,U05505,29,Other,Pune,Samsung,Android,3.8,42.0,79.0,48,1.5,1086,1.3,4.6,1313,Gaming
5505,U05506,40,Male,Kolkata,Xiaomi,Android,9.0,1.9,280.5,194,2.8,8887,5.1,1.5,148,Education
5506,U05507,29,Other,Chennai,Vivo,Android,1.3,11.9,56.2,94,0.9,1469,5.6,1.2,303,Work
5507,U05508,46,Female,Hyderabad,Nokia,Android,9.7,15.8,63.1,187,5.3,1361,3.9,4.7,1502,Entertainment
5508,U05509,54,Female,Pune,Nokia,Android,4.6,5.5,179.6,189,0.9,3790,5.7,2.8,1812,Gaming
5509,U05510,48,Male,Chennai,Realme,Android,11.4,2.0,229.3,107,1.2,6537,5.5,0.6,434,Social Media
5510,U05511,42,Female,Lucknow,Realme,Android,3.4,30.4,21.1,50,4.8,572,7.7,0.0,1171,Work
5511,U05512,48,Other,Bangalore,Samsung,Android,5.8,42.2,145.6,168,0.8,9346,0.8,4.3,803,Entertainment
5512,U05513,24,Male,Bangalore,Xiaomi,Android,11.3,30.3,190.0,171,5.1,9804,2.8,0.1,315,Work
5513,U05514,43,Other,Lucknow,Oppo,Android,2.8,23.8,285.5,88,4.7,5730,2.3,2.7,995,Gaming
5514,U05515,34,Male,Delhi,OnePlus,Android,1.8,5.2,238.3,18,5.7,8794,4.8,0.4,391,Education
5515,U05516,42,Female,Kolkata,OnePlus,Android,4.8,27.4,68.3,186,2.8,1627,2.4,3.6,519,Work
5516,U05517,31,Other,Bangalore,Nokia,Android,1.1,31.5,294.3,49,0.9,697,6.8,5.0,1635,Social Media
5517,U05518,46,Female,Bangalore,Samsung,Android,11.4,41.9,147.3,87,3.9,497,2.3,4.9,1531,Education
5518,U05519,55,Male,Lucknow,Realme,Android,1.3,4.5,147.2,148,4.1,2011,6.5,2.6,104,Education
5519,U05520,47,Male,Jaipur,Vivo,Android,11.6,23.4,54.8,180,2.1,2452,2.7,3.3,1184,Work
5520,U05521,33,Other,Jaipur,Google Pixel,Android,6.0,10.1,239.0,14,3.0,9921,1.9,3.0,1303,Entertainment
5521,U05522,44,Male,Delhi,Motorola,Android,3.7,29.3,278.2,139,5.9,6677,3.2,0.7,754,Entertainment
5522,U05523,20,Female,Chennai,Xiaomi,Android,11.8,3.6,81.0,135,0.5,8148,1.1,0.8,456,Work
5523,U05524,40,Other,Chennai,Apple,iOS,8.8,31.3,167.8,84,1.1,5245,0.8,0.5,1266,Work
5524,U05525,55,Male,Jaipur,Realme,Android,1.6,11.0,239.5,39,1.6,4332,3.0,2.2,294,Entertainment
5525,U05526,18,Female,Ahmedabad,Realme,Android,2.4,2.1,207.9,87,2.2,4916,1.5,3.5,1090,Social Media
5526,U05527,53,Other,Bangalore,Realme,Android,1.4,18.0,231.7,69,2.4,8588,7.0,0.6,1575,Education
5527,U05528,45,Other,Kolkata,Motorola,Android,9.8,37.8,237.8,159,2.5,1222,7.0,4.8,152,Education
5528,U05529,40,Female,Jaipur,Xiaomi,Android,9.3,39.9,24.0,137,1.5,2827,3.5,1.3,404,Entertainment
5529,U05530,36,Other,Ahmedabad,Apple,iOS,11.8,3.3,139.1,152,3.0,891,1.4,1.5,155,Social Media
5530,U05531,19,Other,Chennai,Apple,iOS,7.1,35.2,229.2,34,5.9,842,6.3,3.1,212,Social Media
5531,U05532,46,Male,Bangalore,OnePlus,Android,3.9,3.5,57.5,35,3.6,7813,5.1,1.8,1700,Gaming
5532,U05533,35,Male,Jaipur,Motorola,Android,10.6,10.0,241.2,83,0.8,3498,3.5,0.8,1620,Education
5533,U05534,50,Male,Chennai,Xiaomi,Android,5.4,13.4,169.5,163,2.1,8738,6.9,0.6,100,Work
5534,U05535,46,Other,Delhi,Vivo,Android,1.7,44.9,104.5,111,4.8,5048,5.8,0.1,1156,Gaming
5535,U05536,43,Other,Bangalore,Oppo,Android,8.6,3.3,149.4,136,1.7,8138,7.7,1.8,742,Social Media
5536,U05537,51,Female,Hyderabad,Xiaomi,Android,1.4,40.3,132.9,140,4.7,5619,2.0,3.5,854,Work
5537,U05538,21,Other,Delhi,Motorola,Android,9.5,19.1,109.8,128,1.9,3525,2.9,1.3,621,Gaming
5538,U05539,16,Male,Bangalore,Apple,iOS,7.7,9.6,27.4,45,3.5,9033,7.6,0.0,1689,Work
5539,U05540,15,Male,Mumbai,OnePlus,Android,7.4,3.2,82.0,144,2.7,669,5.6,2.3,1875,Entertainment
5540,U05541,47,Male,Kolkata,Xiaomi,Android,7.5,35.1,24.0,163,4.6,9680,3.7,3.9,1261,Entertainment
5541,U05542,39,Female,Ahmedabad,Samsung,Android,6.7,16.7,161.0,41,3.7,5537,6.1,1.7,1399,Education
5542,U05543,53,Other,Ahmedabad,Motorola,Android,2.2,17.5,216.0,132,3.9,1093,6.0,4.8,490,Work
5543,U05544,36,Other,Mumbai,Google Pixel,Android,7.1,8.1,65.5,168,2.1,7819,6.8,3.8,393,Gaming
5544,U05545,20,Female,Kolkata,Motorola,Android,8.9,25.2,40.5,159,1.1,9978,3.5,4.6,965,Entertainment
5545,U05546,18,Female,Bangalore,Xiaomi,Android,4.9,15.8,174.3,110,2.2,1752,2.1,3.9,530,Entertainment
5546,U05547,40,Other,Kolkata,Realme,Android,6.7,31.7,23.2,180,2.0,2061,4.3,1.5,1605,Education
5547,U05548,34,Male,Bangalore,OnePlus,Android,4.5,16.0,274.7,83,4.2,2205,4.9,2.1,1200,Entertainment
5548,U05549,22,Female,Pune,Oppo,Android,2.3,18.6,274.9,198,2.7,7143,3.7,4.9,1135,Gaming
5549,U05550,47,Female,Chennai,Nokia,Android,1.8,7.9,247.1,117,5.5,2687,7.4,3.8,513,Gaming
5550,U05551,50,Other,Pune,Oppo,Android,7.7,4.0,292.1,54,4.9,8180,5.2,4.1,193,Work
5551,U05552,41,Male,Pune,Apple,iOS,7.9,46.3,121.5,164,3.9,2579,6.6,1.6,522,Work
5552,U05553,20,Female,Chennai,Samsung,Android,6.1,29.1,173.4,22,3.3,1024,6.1,1.9,663,Entertainment
5553,U05554,43,Male,Jaipur,Vivo,Android,8.6,46.6,227.0,56,5.4,8317,0.8,1.9,1509,Social Media
5554,U05555,15,Other,Ahmedabad,Vivo,Android,6.7,8.5,93.4,166,4.0,463,7.6,3.8,699,Gaming
5555,U05556,48,Male,Jaipur,OnePlus,Android,1.3,14.2,137.8,179,2.5,2285,2.8,4.4,523,Social Media
5556,U05557,39,Other,Pune,Xiaomi,Android,8.0,15.8,62.8,98,3.2,7736,6.1,4.0,1970,Gaming
5557,U05558,35,Other,Hyderabad,OnePlus,Android,7.9,4.7,207.5,25,1.4,2267,5.6,4.4,1380,Work
5558,U05559,54,Female,Bangalore,Google Pixel,Android,1.3,48.6,261.9,123,2.2,8522,1.5,3.1,218,Education
5559,U05560,18,Female,Hyderabad,Oppo,Android,5.4,31.1,16.3,191,2.0,4599,5.1,4.3,707,Gaming
5560,U05561,50,Female,Jaipur,Oppo,Android,6.5,24.0,55.9,79,4.0,5982,5.1,2.8,593,Work
5561,U05562,49,Male,Mumbai,OnePlus,Android,12.0,25.8,74.4,108,4.8,9255,5.0,1.9,788,Social Media
5562,U05563,46,Female,Jaipur,Motorola,Android,4.9,22.9,270.6,166,1.8,5336,6.9,1.4,858,Entertainment
5563,U05564,43,Male,Bangalore,Vivo,Android,10.9,23.2,143.3,130,5.1,2078,2.0,3.7,573,Education
5564,U05565,16,Female,Delhi,Nokia,Android,10.8,16.3,64.7,195,2.7,5220,0.7,0.9,1305,Social Media
5565,U05566,31,Male,Ahmedabad,Apple,iOS,4.5,35.3,287.6,124,2.9,5171,4.3,1.7,1838,Gaming
5566,U05567,42,Other,Kolkata,Google Pixel,Android,2.9,28.3,284.4,24,3.3,6770,6.5,2.8,1129,Social Media
5567,U05568,22,Male,Hyderabad,Apple,iOS,5.3,26.1,162.6,118,2.9,2846,2.4,1.7,1762,Gaming
5568,U05569,55,Male,Kolkata,OnePlus,Android,12.0,25.2,170.1,102,5.1,629,2.1,0.3,1471,Education
5569,U05570,54,Male,Kolkata,OnePlus,Android,2.3,46.2,87.8,71,2.4,4777,6.1,0.2,1142,Work
5570,U05571,47,Male,Delhi,Motorola,Android,9.0,20.3,226.6,175,1.5,6640,2.8,2.9,144,Work
5571,U05572,27,Female,Pune,OnePlus,Android,9.1,7.5,232.4,154,5.8,9266,1.9,0.1,1482,Entertainment
5572,U05573,17,Other,Hyderabad,Xiaomi,Android,3.6,24.2,271.3,35,1.6,5846,2.5,0.9,1638,Work
5573,U05574,24,Female,Ahmedabad,OnePlus,Android,7.3,20.8,20.8,60,1.5,9406,3.1,4.9,1773,Education
5574,U05575,18,Other,Ahmedabad,OnePlus,Android,2.0,20.5,26.5,187,4.4,816,1.6,2.6,1567,Gaming
5575,U05576,23,Male,Mumbai,Vivo,Android,5.6,32.1,122.9,91,2.1,3942,5.4,0.2,1616,Entertainment
5576,U05577,54,Male,Chennai,Vivo,Android,3.5,32.5,147.2,50,5.1,2256,7.1,3.1,1787,Gaming
5577,U05578,55,Male,Chennai,OnePlus,Android,5.7,1.9,148.7,60,2.8,7777,4.7,4.7,1999,Social Media
5578,U05579,35,Male,Pune,Xiaomi,Android,4.0,31.8,108.4,55,4.8,483,5.6,5.0,1238,Work
5579,U05580,52,Female,Mumbai,OnePlus,Android,11.1,16.6,21.3,133,1.0,305,6.8,0.2,417,Gaming
5580,U05581,60,Female,Kolkata,Nokia,Android,5.4,14.4,162.0,100,4.2,8323,3.8,4.4,1983,Work
5581,U05582,20,Female,Delhi,Vivo,Android,5.5,15.2,6.7,90,2.3,3745,2.3,4.4,1981,Work
5582,U05583,39,Male,Delhi,Vivo,Android,1.9,30.7,182.4,152,1.3,322,0.9,1.2,390,Social Media
5583,U05584,30,Other,Pune,OnePlus,Android,8.5,49.7,297.2,72,3.8,8558,3.7,1.5,1792,Work
5584,U05585,19,Other,Bangalore,Xiaomi,Android,1.2,43.3,252.3,35,3.1,8985,4.5,0.1,937,Work
5585,U05586,42,Male,Chennai,Xiaomi,Android,6.5,33.3,150.4,80,2.3,1205,3.3,3.8,1526,Gaming
5586,U05587,36,Male,Hyderabad,OnePlus,Android,4.5,15.8,6.2,82,3.7,3437,2.8,2.9,1311,Entertainment
5587,U05588,43,Other,Pune,OnePlus,Android,1.5,45.0,118.8,45,0.8,2606,3.8,5.0,532,Work
5588,U05589,45,Other,Mumbai,Nokia,Android,4.0,36.4,244.2,50,5.5,6710,2.7,1.0,306,Education
5589,U05590,18,Other,Mumbai,Google Pixel,Android,4.0,43.9,261.4,75,2.8,7233,1.2,1.8,528,Entertainment
5590,U05591,38,Female,Jaipur,Vivo,Android,7.7,41.7,159.3,103,4.5,8189,7.2,3.0,1062,Education
5591,U05592,54,Female,Lucknow,Apple,iOS,5.0,7.8,47.4,16,5.5,8943,0.9,1.4,484,Gaming
5592,U05593,45,Other,Chennai,Vivo,Android,3.0,26.1,110.4,116,2.8,4371,5.4,3.7,1708,Social Media
5593,U05594,18,Other,Jaipur,Apple,iOS,4.0,3.4,231.5,37,5.4,482,4.5,0.2,1215,Social Media
5594,U05595,42,Female,Ahmedabad,Nokia,Android,5.0,7.1,184.4,41,2.1,848,1.3,1.6,1722,Education
5595,U05596,48,Male,Kolkata,Motorola,Android,11.8,42.5,282.5,126,1.4,450,3.9,3.2,770,Gaming
5596,U05597,45,Other,Bangalore,Google Pixel,Android,11.8,12.1,279.1,102,1.8,1917,1.8,2.7,329,Social Media
5597,U05598,29,Female,Bangalore,Xiaomi,Android,5.7,22.4,200.6,194,6.0,7787,7.5,4.3,1148,Social Media
5598,U05599,24,Other,Mumbai,Samsung,Android,1.2,7.2,248.9,183,5.9,8968,4.5,4.2,975,Work
